12128.842,0.350,-22238.500,23533.250
12179.415,0.350,-22484.250,23777.000
12229.837,0.350,-22728.500,24022.500
12280.607,0.350,-22972.250,24266.000
12331.393,0.350,-23219.500,24509.500
12383.017,0.350,-23463.000,24759.250
12433.203,0.350,-23717.500,24995.000
12484.799,0.350,-23964.000,25239.750
12535.186,0.350,-24211.500,25481.000
12638.825,0.400,-24729.250,25990.750
12690.135,0.400,-24976.000,26204.750
12741.502,0.400,-25134.750,26334.750
12791.615,0.400,-25367.500,26572.000
12841.422,0.400,-25628.500,26840.000
12891.788,0.400,-25905.250,27113.750
12942.673,0.400,-26191.000,27396.000
12992.377,0.400,-26470.250,27674.250
13042.468,0.400,-26753.500,27955.250
13095.273,0.400,-27053.750,28253.250
13145.651,0.400,-27340.500,28541.500
13195.570,0.400,-27625.750,28824.250
13245.805,0.400,-27912.000,29104.500
13296.419,0.400,-28202.000,29389.500
13346.646,0.400,-28488.750,29671.750
13396.422,0.400,-28774.000,29950.500
13446.427,0.400,-29059.500,30234.000
13496.619,0.400,-29346.750,30517.250
13546.875,0.400,-29633.250,30796.750
13597.345,0.400,-29919.000,31080.000
13647.841,0.400,-30203.250,31361.500
13698.353,0.400,-30489.750,31648.250
13748.702,0.400,-30780.250,31930.500
13799.488,0.400,-31067.500,32221.000
13850.452,0.400,-31354.250,32504.500
13902.108,0.400,-31655.500,32794.750
13952.158,0.400,-31940.750,33072.750
14002.472,0.400,-32227.750,33352.750
14052.541,0.400,-32510.500,33637.250
14102.986,0.400,-32797.500,33924.250
14211.567,0.450,-33426.000,34552.250
14262.138,0.450,-33676.750,34782.000
14312.772,0.450,-33840.250,34940.500
14363.739,0.450,-34108.250,35217.000
14414.876,0.450,-34410.500,35533.250
14466.028,0.450,-34729.750,35853.750
14516.983,0.450,-35056.250,36181.750
14567.116,0.450,-35380.000,36507.500
14617.254,0.450,-35704.500,36831.750
14668.185,0.450,-36031.500,37155.250
14720.237,0.450,-36368.000,37487.250
14770.213,0.450,-36688.250,37813.500
14820.484,0.450,-37012.500,38136.000
14871.541,0.450,-37340.250,38465.750
14922.427,0.450,-37670.750,38796.250
14972.999,0.450,-37997.500,39126.250
15023.983,0.450,-38323.500,39445.750
15074.407,0.450,-38648.500,39770.000
15124.749,0.450,-38970.000,40096.000
15175.533,0.450,-39295.500,40427.500
15226.101,0.450,-39619.750,40753.500
15276.792,0.450,-39944.500,41079.500
15327.208,0.450,-40265.750,41404.500
15377.935,0.450,-40587.750,41728.000
15428.203,0.450,-40909.250,42048.000
15478.704,0.450,-41233.750,42379.750
15529.395,0.450,-41563.500,42708.500
15579.596,0.450,-41886.500,43031.750
15629.452,0.450,-42208.250,43348.000
15679.651,0.450,-42530.250,43676.750
15784.560,0.500,-43215.000,44364.500
15834.960,0.500,-43502.750,44644.750
15885.604,0.500,-43674.750,44811.000
15935.965,0.500,-43965.500,45108.750
15986.194,0.500,-44298.500,45456.750
16036.234,0.500,-44645.750,45812.500
16086.872,0.500,-45008.500,46173.500
16137.956,0.500,-45375.500,46549.000
16188.286,0.500,-45739.500,46909.000
16238.397,0.500,-46103.500,47276.250
16289.241,0.500,-46469.250,47637.750
16340.236,0.500,-46835.750,48004.250
16390.506,0.500,-47197.250,48368.750
16442.668,0.500,-47569.500,48748.750
16493.061,0.500,-47935.000,49114.250
16543.393,0.500,-48298.000,49470.250
16593.827,0.500,-48660.750,49837.750
16644.987,0.500,-49030.500,50205.250
16695.569,0.500,-49396.250,50574.000
16746.167,0.500,-49761.250,50941.500
16796.675,0.500,-50126.250,51306.250
16847.815,0.500,-50492.000,51676.500
16899.175,0.500,-50859.500,52039.250
16949.388,0.500,-51225.750,52404.500
