2895.030,0.000,0.000,0.000,0.000,0.000
2946.000,0.000,0.000,0.000,0.000,0.000
2995.821,0.000,0.000,0.000,0.000,0.000
3046.517,0.000,0.000,0.000,0.000,0.000
3152.801,0.050,0.000,0.000,0.000,0.000
3203.630,0.050,0.000,0.000,0.000,0.000
3254.914,0.050,0.000,0.000,0.000,0.000
3305.799,0.050,0.000,0.000,0.000,0.000
3356.230,0.050,0.000,0.000,0.000,0.000
3407.631,0.050,0.000,0.000,0.000,0.000
3458.275,0.050,0.000,0.000,0.000,0.000
3509.421,0.050,0.000,0.000,0.000,0.000
3561.069,0.050,0.000,0.000,0.000,0.000
3611.727,0.050,0.000,0.000,0.000,0.000
3662.428,0.050,0.000,0.000,0.000,0.000
3713.931,0.050,0.000,0.000,0.000,0.000
3764.406,0.050,0.000,0.000,0.000,0.000
3815.154,0.050,0.000,0.000,0.000,0.000
3865.017,0.050,0.000,0.000,0.000,0.000
3915.375,0.050,0.000,0.000,0.000,0.000
3966.695,0.050,0.000,0.000,0.000,0.000
4017.186,0.050,0.000,0.000,0.000,0.000
4067.343,0.050,0.000,0.000,0.000,0.000
4117.977,0.050,0.000,0.000,0.000,0.000
4168.449,0.050,0.000,0.000,0.000,0.000
4220.793,0.050,0.000,0.000,0.000,0.000
4271.275,0.050,0.000,0.000,0.000,0.000
4322.160,0.050,0.000,0.000,0.000,0.000
4372.420,0.050,0.000,0.000,0.000,0.000
4423.427,0.050,0.000,0.000,0.000,0.000
4474.779,0.050,0.000,0.000,0.000,0.000
4526.359,0.050,0.000,0.000,0.000,0.000
4577.027,0.050,0.000,0.000,0.000,0.000
4627.497,0.050,0.000,0.000,0.000,0.000
4678.139,0.050,0.000,0.000,0.000,0.000
4728.041,0.050,0.000,0.000,0.000,0.000
4778.473,0.050,0.000,0.000,0.000,0.000
4829.618,0.050,0.000,0.000,0.000,0.000
4880.547,0.050,0.000,0.000,0.000,0.000
4930.895,0.050,0.000,0.000,0.000,0.000
4981.337,0.050,0.000,0.000,0.000,0.000
5032.490,0.050,0.000,0.000,0.000,0.000
5083.101,0.050,0.000,0.000,0.000,0.000
5133.503,0.050,0.000,0.000,0.000,0.000
5184.048,0.050,0.000,0.000,0.000,0.000
5234.332,0.050,0.000,0.000,0.000,0.000
5285.663,0.050,0.000,0.000,0.000,0.000
5336.297,0.050,0.000,0.000,0.000,0.000
5387.897,0.050,0.000,0.000,0.000,0.000
5438.253,0.050,0.000,0.000,0.000,0.000
5488.785,0.050,0.000,0.000,0.000,0.000
5539.492,0.050,0.000,0.000,0.000,0.000
5590.784,0.050,0.000,0.000,0.000,0.000
5641.755,0.050,0.000,0.000,0.000,0.000
5693.407,0.050,0.000,0.000,0.000,0.000
5744.067,0.050,0.000,0.000,0.000,0.000
5793.921,0.050,0.000,0.000,0.000,0.000
5844.313,0.050,0.000,0.000,0.000,0.000
5895.131,0.050,0.000,0.000,0.000,0.000
5945.792,0.050,0.000,0.000,0.000,0.000
5996.308,0.050,0.000,0.000,0.000,0.000
6048.671,0.050,0.000,0.000,0.000,0.000
6099.531,0.050,0.000,0.000,0.000,0.000
6149.810,0.050,0.000,0.000,0.000,0.000
6257.315,0.100,0.000,0.000,0.000,0.000
6308.694,0.100,0.000,0.000,0.000,0.000
6358.930,0.100,0.000,0.000,0.000,0.000
6410.931,0.100,0.000,0.000,0.000,0.000
6461.755,0.100,0.000,0.000,0.000,0.000
6512.838,0.100,0.000,0.000,0.000,0.000
6563.290,0.100,0.000,0.000,0.000,0.000
6613.709,0.100,0.000,0.000,0.000,0.000
6664.613,0.100,0.000,0.000,0.000,0.000
6715.186,0.100,0.000,0.000,0.000,0.000
6765.735,0.100,0.000,0.000,0.000,0.000
6816.248,0.100,0.000,0.000,0.000,0.000
6866.403,0.100,0.000,0.000,0.000,0.000
6917.546,0.100,0.000,0.000,0.000,0.000
6968.029,0.100,0.000,0.000,0.000,0.000
7018.648,0.100,0.000,0.000,0.000,0.000
7069.472,0.100,0.000,0.000,0.000,0.000
7120.717,0.100,0.000,0.000,0.000,0.000
7172.010,0.100,0.000,0.000,0.000,0.000
7222.502,0.100,0.000,0.000,0.000,0.000
7273.988,0.100,0.000,0.000,0.000,0.000
7324.238,0.100,0.000,0.000,0.000,0.000
7376.269,0.100,0.000,0.000,0.000,0.000
7425.985,0.100,0.000,0.000,0.000,0.000
7476.413,0.100,0.000,0.000,0.000,0.000
7528.044,0.100,0.000,0.000,0.000,0.000
7578.944,0.100,0.000,0.000,0.000,0.000
7630.034,0.100,0.000,0.000,0.000,0.000
7680.119,0.100,0.000,0.000,0.000,0.000
7731.082,0.100,0.000,0.000,0.000,0.000
7781.196,0.100,0.000,0.000,0.000,0.000
7831.332,0.100,0.000,0.000,0.000,0.000
7882.519,0.100,0.000,0.000,0.000,0.000
7933.084,0.100,0.000,0.000,0.000,0.000
7983.562,0.100,0.000,0.000,0.000,0.000
8034.040,0.100,0.000,0.000,0.000,0.000
8084.438,0.100,0.000,0.000,0.000,0.000
8136.736,0.100,0.000,0.000,0.000,0.000
8187.786,0.100,0.000,0.000,0.000,0.000
8238.708,0.100,0.000,0.000,0.000,0.000
8289.117,0.100,0.000,0.000,0.000,0.000
8339.772,0.100,0.000,0.000,0.000,0.000
8390.184,0.100,0.000,0.000,0.000,0.000
8440.507,0.100,0.000,0.000,0.000,0.000
501.058,0.000,0.000,0.000,0.000,0.000
551.658,0.000,0.000,0.000,0.000,0.000
601.823,0.000,0.000,0.000,0.000,0.000
652.454,0.000,0.000,0.000,0.000,0.000
702.578,0.000,0.000,0.000,0.000,0.000
753.363,0.000,0.000,0.000,0.000,0.000
804.226,0.000,0.000,0.000,0.000,0.000
854.838,0.000,0.000,0.000,0.000,0.000
905.058,0.000,0.000,0.000,0.000,0.000
956.638,0.000,0.000,0.000,0.000,0.000
1007.316,0.000,0.000,0.000,0.000,0.000
1058.450,0.000,0.000,0.000,0.000,0.000
1109.173,0.000,0.000,0.000,0.000,0.000
1159.906,0.000,0.000,0.000,0.000,0.000
1209.880,0.000,0.000,0.000,0.000,0.000
1260.372,0.000,0.000,0.000,0.000,0.000
1310.513,0.000,0.000,0.000,0.000,0.000
1362.200,0.000,0.000,0.000,0.000,0.000
1413.166,0.000,0.000,0.000,0.000,0.000
1463.886,0.000,0.000,0.000,0.000,0.000
1515.153,0.000,0.000,0.000,0.000,0.000
1618.829,0.050,0.000,0.000,0.000,0.000
1669.354,0.050,0.000,0.000,0.000,0.000
1719.635,0.050,0.000,0.000,0.000,0.000
1770.076,0.050,0.000,0.000,0.000,0.000
1821.236,0.050,0.000,0.000,0.000,0.000
1872.483,0.050,0.000,0.000,0.000,0.000
1923.660,0.050,0.000,0.000,0.000,0.000
1973.865,0.050,0.000,0.000,0.000,0.000
2023.950,0.050,0.000,0.000,0.000,0.000
2074.321,0.050,0.000,0.000,0.000,0.000
2125.287,0.050,0.000,0.000,0.000,0.000
2176.084,0.050,0.000,0.000,0.000,0.000
2227.364,0.050,0.000,0.000,0.000,0.000
2277.533,0.050,0.000,0.000,0.000,0.000
2328.542,0.050,0.000,0.000,0.000,0.000
2379.023,0.050,0.000,0.000,0.000,0.000
2430.259,0.050,0.000,0.000,0.000,0.000
2481.529,0.050,0.000,0.000,0.000,0.000
2531.847,0.050,0.000,0.000,0.000,0.000
2581.534,0.050,0.000,0.000,0.000,0.000
2631.924,0.050,0.000,0.000,0.000,0.000
2681.563,0.050,0.000,0.000,0.000,0.000
2731.868,0.050,0.000,0.000,0.000,0.000
2785.460,0.050,0.000,0.000,0.000,0.000
2836.343,0.050,0.000,0.000,0.000,0.000
2888.234,0.050,0.000,0.000,0.000,0.000
2938.772,0.050,0.000,0.000,0.000,0.000
2989.267,0.050,0.000,0.000,0.000,0.000
3039.631,0.050,0.000,0.000,0.000,0.000
3089.901,0.050,0.000,0.000,0.000,0.000
3195.048,0.100,0.000,0.000,0.000,0.000
3246.246,0.100,0.000,0.000,0.000,0.000
3297.385,0.100,0.000,0.000,0.000,0.000
3348.179,0.100,0.000,0.000,0.000,0.000
3399.423,0.100,0.000,0.000,0.000,0.000
3449.500,0.100,0.000,0.000,0.000,0.000
3499.545,0.100,0.000,0.000,0.000,0.000
3550.585,0.100,0.000,0.000,0.000,0.000
3602.279,0.100,0.000,0.000,0.000,0.000
3653.319,0.100,0.000,0.000,0.000,0.000
3704.114,0.100,0.000,0.000,0.000,0.000
3755.290,0.100,0.000,0.000,0.000,0.000
3805.458,0.100,0.000,0.000,0.000,0.000
3855.775,0.100,0.000,0.000,0.000,0.000
3906.273,0.100,0.000,0.000,0.000,0.000
3957.580,0.100,0.000,0.000,0.000,0.000
4007.943,0.100,0.000,0.000,0.000,0.000
4058.095,0.100,0.000,0.000,0.000,0.000
4108.810,0.100,0.000,0.000,0.000,0.000
4160.799,0.100,0.000,0.000,0.000,0.000
4211.360,0.100,0.000,0.000,0.000,0.000
4262.002,0.100,0.000,0.000,0.000,0.000
4312.635,0.100,0.000,0.000,0.000,0.000
4362.944,0.100,0.000,0.000,0.000,0.000
4414.060,0.100,0.000,0.000,0.000,0.000
4464.622,0.100,0.000,0.000,0.000,0.000
4515.096,0.100,0.000,0.000,0.000,0.000
4565.976,0.100,0.000,0.000,0.000,0.000
4617.400,0.100,0.000,0.000,0.000,0.000
4668.014,0.100,0.000,0.000,0.000,0.000
4773.990,0.150,0.000,0.000,0.000,0.000
4825.032,0.150,0.000,0.000,0.000,0.000
4876.656,0.150,0.000,0.000,0.000,0.000
4927.890,0.150,0.000,0.000,0.000,0.000
4978.178,0.150,0.000,0.000,0.000,0.000
5029.728,0.150,0.000,0.000,0.000,0.000
5080.829,0.150,0.000,0.000,0.000,0.000
5130.586,0.150,0.000,0.000,0.000,0.000
5181.306,0.150,0.000,0.000,0.000,0.000
5231.809,0.150,0.000,0.000,0.000,0.000
5282.190,0.150,0.000,0.000,0.000,0.000
5332.958,0.150,0.000,0.000,0.000,0.000
5383.992,0.150,0.000,0.000,0.000,0.000
5434.954,0.150,0.000,0.000,0.000,0.000
5485.069,0.150,0.000,0.000,0.000,0.000
5536.460,0.150,0.000,0.000,0.000,0.000
5587.480,0.150,0.000,0.000,0.000,0.000
5637.820,0.150,0.000,0.000,0.000,0.000
5688.483,0.150,0.000,0.000,0.000,0.000
5738.631,0.150,0.000,0.000,0.000,0.000
5789.572,0.150,0.000,0.000,0.000,0.000
5840.926,0.150,0.000,0.000,0.000,0.000
5891.354,0.150,0.000,0.000,0.000,0.000
5941.686,0.150,0.000,0.000,0.000,0.000
5992.072,0.150,0.000,0.000,0.000,0.000
6043.441,0.150,0.000,0.000,0.000,0.000
6094.233,0.150,0.000,0.000,0.000,0.000
6145.205,0.150,0.000,0.000,0.000,0.000
6195.548,0.150,0.000,0.000,0.000,0.000
6245.956,0.150,0.000,0.000,0.000,0.000
6353.791,0.200,0.000,0.000,0.000,0.000
6404.606,0.200,0.000,0.000,0.000,0.000
6455.356,0.200,0.000,0.000,0.000,0.000
6506.244,0.200,0.000,0.000,0.000,0.000
6556.751,0.200,0.000,0.000,0.000,0.000
6607.215,0.200,0.000,0.000,0.000,0.000
6658.150,0.200,0.000,0.000,0.000,0.000
6709.555,0.200,0.000,0.000,0.000,0.000
6760.504,0.200,0.000,0.000,0.000,0.000
6811.428,0.200,0.000,0.000,0.000,0.000
6861.838,0.200,0.000,0.000,0.000,0.000
6912.238,0.200,0.000,0.000,0.000,0.000
6963.762,0.200,0.000,0.000,0.000,0.000
7014.058,0.200,0.000,0.000,0.000,0.000
7065.297,0.200,0.000,0.000,0.000,0.000
7116.332,0.200,0.000,0.000,0.000,0.000
7166.784,0.200,0.000,0.000,0.000,0.000
7217.443,0.200,0.000,0.000,0.000,0.000
7267.591,0.200,0.000,0.000,0.000,0.000
7318.122,0.200,0.000,0.000,0.000,0.000
7369.910,0.200,0.000,0.000,0.000,0.000
7420.117,0.200,0.000,0.000,0.000,0.000
7471.183,0.200,0.000,0.000,0.000,0.000
7522.506,0.200,0.000,0.000,0.000,0.000
7572.795,0.200,0.000,0.000,0.000,0.000
7622.981,0.200,0.000,0.000,0.000,0.000
7674.621,0.200,0.000,0.000,0.000,0.000
7724.876,0.200,0.000,0.000,0.000,0.000
7775.748,0.200,0.000,0.000,0.000,0.000
7826.017,0.200,0.000,0.000,0.000,0.000
7932.771,0.250,0.000,0.000,0.000,0.000
7983.280,0.250,0.000,0.000,0.000,0.000
8034.691,0.250,0.000,0.000,0.000,0.000
8084.601,0.250,0.000,0.000,0.000,0.000
8134.873,0.250,0.000,0.000,0.000,0.000
8185.268,0.250,0.000,0.000,0.000,0.000
8236.437,0.250,0.000,0.000,0.000,0.000
8286.832,0.250,0.000,0.000,0.000,0.000
8337.797,0.250,0.000,0.000,0.000,0.000
8388.096,0.250,0.000,0.000,0.000,0.000
8439.034,0.250,0.000,0.000,0.000,0.000
8490.861,0.250,0.000,0.000,0.000,0.000
8540.965,0.250,0.000,0.000,0.000,0.000
8592.580,0.250,0.000,0.000,0.000,0.000
8642.820,0.250,0.000,0.000,0.000,0.000
8693.405,0.250,0.000,0.000,0.000,0.000
8743.769,0.250,0.000,0.000,0.000,0.000
8794.184,0.250,0.000,0.000,0.000,0.000
8844.773,0.250,0.000,0.000,0.000,0.000
8895.246,0.250,0.000,0.000,0.000,0.000
8946.338,0.250,0.000,0.000,0.000,0.000
8997.835,0.250,0.000,0.000,0.000,0.000
9048.385,0.250,0.000,0.000,0.000,0.000
9098.836,0.250,0.000,0.000,0.000,0.000
9149.058,0.250,0.000,0.000,0.000,0.000
9201.158,0.250,0.000,0.000,0.000,0.000
9251.802,0.250,0.000,0.000,0.000,0.000
9302.056,0.250,0.000,0.000,0.000,0.000
9353.556,0.250,0.000,0.000,0.000,0.000
9404.134,0.250,0.000,0.000,0.000,0.000
9509.106,0.300,0.000,0.000,0.000,0.000
9561.587,0.300,0.000,0.000,0.000,0.000
9612.378,0.300,0.000,0.000,0.000,0.000
9662.730,0.300,0.000,0.000,0.000,0.000
9713.446,0.300,0.000,0.000,0.000,0.000
9763.668,0.300,0.000,0.000,0.000,0.000
9814.120,0.300,0.000,0.000,0.000,0.000
9865.562,0.300,0.000,0.000,0.000,0.000
9915.940,0.300,0.000,0.000,0.000,0.000
9966.365,0.300,0.000,0.000,0.000,0.000
10016.566,0.300,0.000,0.000,0.000,0.000
10066.583,0.300,0.000,0.000,0.000,0.000
10116.994,0.300,0.000,0.000,0.000,0.000
10168.076,0.300,0.000,0.000,0.000,0.000
10219.616,0.300,0.000,0.000,0.000,0.000
10270.389,0.300,0.000,0.000,0.000,0.000
10321.184,0.300,0.000,0.000,0.000,0.000
10371.952,0.300,0.000,0.000,0.000,0.000
10425.419,0.300,0.000,0.000,0.000,0.000
10476.607,0.300,0.000,0.000,0.000,0.000
10526.836,0.300,0.000,0.000,0.000,0.000
10577.425,0.300,0.000,0.000,0.000,0.000
10628.591,0.300,0.000,0.000,0.000,0.000
10678.647,0.300,0.000,0.000,0.000,0.000
10729.109,0.300,0.000,0.000,0.000,0.000
10780.579,0.300,0.000,0.000,0.000,0.000
10831.715,0.300,0.000,0.000,0.000,0.000
10882.053,0.300,0.000,0.000,0.000,0.000
10932.860,0.300,0.000,0.000,0.000,0.000
10982.774,0.300,0.000,0.000,0.000,0.000
11086.955,0.350,0.000,0.000,0.000,0.000
11137.820,0.350,0.000,0.000,0.000,0.000
11188.754,0.350,0.000,0.000,0.000,0.000
11239.052,0.350,0.000,0.000,0.000,0.000
11290.431,0.350,0.000,0.000,0.000,0.000
11341.140,0.350,0.000,0.000,0.000,0.000
11392.888,0.350,0.000,0.000,0.000,0.000
11442.680,0.350,0.000,0.000,0.000,0.000
11492.827,0.350,0.000,0.000,0.000,0.000
11542.777,0.350,0.000,0.000,0.000,0.000
11593.050,0.350,0.000,0.000,0.000,0.000
11644.181,0.350,0.000,0.000,0.000,0.000
11695.425,0.350,0.000,0.000,0.000,0.000
11746.145,0.350,0.000,0.000,0.000,0.000
11797.779,0.350,0.000,0.000,0.000,0.000
11847.670,0.350,0.000,0.000,0.000,0.000
11898.053,0.350,0.000,0.000,0.000,0.000
11949.025,0.350,0.000,0.000,0.000,0.000
12000.407,0.350,0.000,0.000,0.000,0.000
12051.152,0.350,0.000,0.000,0.000,0.000
12102.415,0.350,0.000,0.000,0.000,0.000
12152.633,0.350,0.000,0.000,0.000,0.000
12202.903,0.350,0.000,0.000,0.000,0.000
12253.159,0.350,0.000,0.000,0.000,0.000
12304.351,0.350,0.000,0.000,0.000,0.000
12355.517,0.350,0.000,0.000,0.000,0.000
12405.841,0.350,0.000,0.000,0.000,0.000
12456.124,0.350,0.000,0.000,0.000,0.000
12507.032,0.350,0.000,0.000,0.000,0.000
12558.252,0.350,0.000,0.000,0.000,0.000
12663.450,0.400,0.000,0.000,0.000,0.000
12713.614,0.400,0.000,0.000,0.000,0.000
12765.335,0.400,0.000,0.000,0.000,0.000
12815.749,0.400,0.000,0.000,0.000,0.000
12866.156,0.400,0.000,0.000,0.000,0.000
12917.502,0.400,0.000,0.000,0.000,0.000
12968.226,0.400,0.000,0.000,0.000,0.000
13019.473,0.400,0.000,0.000,0.000,0.000
13069.730,0.400,0.000,0.000,0.000,0.000
13120.730,0.400,0.000,0.000,0.000,0.000
13171.400,0.400,0.000,0.000,0.000,0.000
13222.146,0.400,0.000,0.000,0.000,0.000
13273.408,0.400,0.000,0.000,0.000,0.000
13323.953,0.400,0.000,0.000,0.000,0.000
13373.826,0.400,0.000,0.000,0.000,0.000
13423.987,0.400,0.000,0.000,0.000,0.000
13475.371,0.400,0.000,0.000,0.000,0.000
13525.743,0.400,0.000,0.000,0.000,0.000
13576.156,0.400,0.000,0.000,0.000,0.000
13627.632,0.400,0.000,0.000,0.000,0.000
13678.688,0.400,0.000,0.000,0.000,0.000
13729.126,0.400,0.000,0.000,0.000,0.000
13781.915,0.400,0.000,0.000,0.000,0.000
13832.579,0.400,0.000,0.000,0.000,0.000
13884.976,0.400,0.000,0.000,0.000,0.000
13935.473,0.400,0.000,0.000,0.000,0.000
13985.776,0.400,0.000,0.000,0.000,0.000
14035.723,0.400,0.000,0.000,0.000,0.000
14086.009,0.400,0.000,0.000,0.000,0.000
14137.205,0.400,0.000,0.000,0.000,0.000
14241.390,0.450,0.000,0.000,0.000,0.000
14293.194,0.450,0.000,0.000,0.000,0.000
14344.232,0.450,0.000,0.000,0.000,0.000
14395.314,0.450,0.000,0.000,0.000,0.000
501.204,0.000,0.000,0.000,0.000,0.000
551.623,0.000,0.000,0.000,0.000,0.000
601.696,0.000,0.000,0.000,0.000,0.000
651.905,0.000,0.000,0.000,0.000,0.000
702.773,0.000,0.000,0.000,0.000,0.000
754.079,0.000,0.000,0.000,0.000,0.000
805.463,0.000,0.000,0.000,0.000,0.000
856.208,0.000,0.000,0.000,0.000,0.000
907.641,0.000,0.000,0.000,0.000,0.000
957.649,0.000,0.000,0.000,0.000,0.000
1007.733,0.000,0.000,0.000,0.000,0.000
1059.661,0.000,0.000,0.000,0.000,0.000
1109.731,0.000,0.000,0.000,0.000,0.000
1161.790,0.000,0.000,0.000,0.000,0.000
1213.293,0.000,0.000,0.000,0.000,0.000
1263.601,0.000,0.000,0.000,0.000,0.000
1313.901,0.000,0.000,0.000,0.000,0.000
1364.992,0.000,0.000,0.000,0.000,0.000
1416.222,0.000,0.000,0.000,0.000,0.000
1466.455,0.000,0.000,0.000,0.000,0.000
1516.875,0.000,0.000,0.000,0.000,0.000
1621.174,0.050,0.000,0.000,0.000,0.000
1672.028,0.050,0.000,0.000,0.000,0.000
1722.821,0.050,0.000,0.000,0.000,0.000
1775.388,0.050,0.000,0.000,0.000,0.000
1826.251,0.050,0.000,0.000,0.000,0.000
1876.521,0.050,0.000,0.000,0.000,0.000
1928.259,0.050,0.000,0.000,0.000,0.000
1979.466,0.050,0.000,0.000,0.000,0.000
2029.920,0.050,0.000,0.000,0.000,0.000
2081.125,0.050,0.000,0.000,0.000,0.000
2131.794,0.050,0.000,0.000,0.000,0.000
2182.996,0.050,0.000,0.000,0.000,0.000
2233.610,0.050,0.000,0.000,0.000,0.000
2283.718,0.050,0.000,0.000,0.000,0.000
2337.450,0.050,0.000,0.000,0.000,0.000
2387.568,0.050,0.000,0.000,0.000,0.000
2437.807,0.050,0.000,0.000,0.000,0.000
2489.470,0.050,0.000,0.000,0.000,0.000
2540.321,0.050,0.000,0.000,0.000,0.000
2591.105,0.050,0.000,0.000,0.000,0.000
2641.893,0.050,0.000,0.000,0.000,0.000
2693.291,0.050,0.000,0.000,0.000,0.000
2744.225,0.050,0.000,0.000,0.000,0.000
2794.993,0.050,0.000,0.000,0.000,0.000
2845.742,0.050,0.000,0.000,0.000,0.000
2897.233,0.050,0.000,0.000,0.000,0.000
2948.351,0.050,0.000,0.000,0.000,0.000
2998.335,0.050,0.000,0.000,0.000,0.000
3048.604,0.050,0.000,0.000,0.000,0.000
3098.668,0.050,0.000,0.000,0.000,0.000
3204.665,0.100,1.000,0.000,1.000,1.000
3258.578,0.100,1.000,0.000,1.000,2.000
3308.875,0.100,1.000,0.000,2.000,2.000
3360.026,0.100,2.000,1.000,3.000,2.000
3410.389,0.100,2.000,1.000,4.000,3.000
3460.588,0.100,2.000,1.000,5.000,4.000
3510.779,0.100,2.000,1.000,7.000,4.000
3562.016,0.100,2.000,1.000,7.000,5.000
3613.392,0.100,2.000,1.000,9.000,6.000
3663.381,0.100,2.000,1.000,10.000,7.000
3713.784,0.100,2.000,1.000,11.000,8.000
3765.037,0.100,2.000,1.000,13.000,10.000
3815.695,0.100,2.000,1.000,15.000,11.000
3867.773,0.100,2.000,1.000,16.000,12.000
3918.232,0.100,2.000,1.000,17.000,14.000
3968.551,0.100,2.000,1.000,19.000,16.000
4019.067,0.100,2.000,1.000,20.000,17.000
4070.116,0.100,2.000,1.000,21.000,19.000
4120.344,0.100,2.000,1.000,23.000,21.000
4170.473,0.100,2.000,1.000,24.000,22.000
4220.395,0.100,2.000,1.000,25.000,24.000
4271.166,0.100,2.000,1.000,27.000,26.000
4321.767,0.100,2.000,1.000,27.000,26.000
4372.734,0.100,2.000,1.000,29.000,28.000
4423.452,0.100,2.000,2.000,30.000,28.000
4473.939,0.100,2.000,2.000,31.000,30.000
4525.158,0.100,2.000,2.000,33.000,31.000
4575.325,0.100,2.000,3.000,34.000,32.000
4625.477,0.100,2.000,3.000,35.000,34.000
4675.754,0.100,2.000,3.000,37.000,35.000
4781.344,0.150,2.000,5.000,40.000,38.000
4832.258,0.150,3.000,5.000,42.000,40.000
4882.752,0.150,3.000,6.000,43.000,41.000
4934.191,0.150,4.000,8.000,45.000,44.000
4984.923,0.150,4.000,10.000,47.000,47.000
5036.591,0.150,6.000,12.000,50.000,50.000
5087.126,0.150,8.000,15.000,53.000,53.000
5137.841,0.150,10.000,17.000,55.000,56.000
5188.708,0.150,11.000,19.000,58.000,58.000
5239.990,0.150,12.000,22.000,61.000,62.000
5291.396,0.150,14.000,24.000,63.000,65.000
5341.871,0.150,16.000,26.000,66.000,68.000
5392.400,0.150,18.000,28.000,69.000,72.000
5443.380,0.150,19.000,30.000,71.000,75.000
5494.108,0.150,20.000,33.000,75.000,78.000
5544.461,0.150,22.000,35.000,77.000,80.000
5595.288,0.150,24.000,38.000,81.000,83.000
5645.645,0.150,26.000,40.000,83.000,86.000
5696.030,0.150,27.000,42.000,87.000,90.000
5747.188,0.150,27.000,45.000,89.000,93.000
5798.501,0.150,29.000,47.000,92.000,96.000
5849.015,0.150,31.000,49.000,95.000,99.000
5900.034,0.150,33.000,51.000,98.000,102.000
5950.419,0.150,34.000,53.000,101.000,105.000
6001.330,0.150,35.000,55.000,103.000,108.000
6051.966,0.150,37.000,57.000,107.000,111.000
6102.351,0.150,39.000,60.000,110.000,114.000
6153.258,0.150,41.000,62.000,113.000,118.000
6204.218,0.150,41.000,64.000,115.000,121.000
6254.571,0.150,42.000,66.000,117.000,124.000
6358.673,0.200,44.000,71.000,123.000,129.000
6408.791,0.200,45.000,73.000,125.000,131.000
6459.971,0.200,46.000,73.000,125.000,132.000
6511.267,0.200,49.000,76.000,129.000,135.000
6561.648,0.200,51.000,79.000,133.000,140.000
6611.871,0.200,54.000,82.000,137.000,145.000
6662.680,0.200,57.000,86.000,141.000,149.000
6713.496,0.200,60.000,90.000,146.000,154.000
6764.173,0.200,63.000,94.000,151.000,158.000
6815.152,0.200,66.000,97.000,155.000,163.000
6866.024,0.200,69.000,101.000,159.000,168.000
6916.421,0.200,73.000,105.000,164.000,172.000
6967.296,0.200,75.000,109.000,169.000,177.000
7017.989,0.200,79.000,113.000,173.000,182.000
7069.027,0.200,81.000,117.000,177.000,186.000
7120.093,0.200,84.000,120.000,182.000,192.000
7170.396,0.200,87.000,124.000,186.000,196.000
7220.535,0.200,90.000,127.000,190.000,200.000
7271.124,0.200,93.000,131.000,194.000,205.000
7321.572,0.200,96.000,135.000,199.000,210.000
7371.733,0.200,98.000,139.000,203.000,214.000
7423.245,0.200,101.000,143.000,207.000,220.000
7473.717,0.200,104.000,146.000,211.000,224.000
7524.683,0.200,106.000,150.000,216.000,228.000
7575.113,0.200,109.000,153.000,221.000,233.000
7625.460,0.200,112.000,157.000,225.000,238.000
7676.202,0.200,114.000,161.000,229.000,243.000
7726.498,0.200,118.000,165.000,234.000,247.000
7776.902,0.200,120.000,168.000,238.000,252.000
7827.705,0.200,123.000,172.000,242.000,256.000
