69571.13039,-12042,-13056
69592.918042,-11723,-12754
69614.74175,-11408,-12453
69643.60454,-10991,-12055
69665.423103,-10673,-11755
69687.304065,-10356,-11453
69708.92497,-10038,-11155
69730.778902,-9721,-10851
69752.891299,-9399,-10548
69774.780117,-9082,-10247
69803.155919,-8672,-9855
69824.957699,-8354,-9555
69846.827445,-8038,-9253
69869.007112,-7712,-8945
69890.979163,-7394,-8641
69913.128295,-7075,-8337
69935.044581,-6756,-8033
69963.226664,-6347,-7646
69984.965906,-6032,-7347
70007.083968,-5712,-7042
70029.095043,-5393,-6739
70051.094977,-5076,-6436
70073.491967,-4754,-6129
70102.921919,-4324,-5722
70125.030009,-4006,-5421
70147.01788,-3687,-5119
70169.081668,-3367,-4815
70191.172439,-3047,-4509
70212.994124,-2731,-4209
70234.924909,-2416,-3907
70264.29739,-1986,-3502
70285.979962,-1673,-3206
70307.597749,-1360,-2906
70329.261691,-1045,-2609
70351.014529,-732,-2309
70372.677839,-419,-2011
70394.368723,-105,-1711
70416.320048,213,-1411
70445.024487,629,-1017
70467.222841,949,-711
70489.691369,1274,-402
70512.23747,1598,-92
70534.637804,1923,213
70563.192946,2337,605
70585.550783,2661,911
70607.932938,2985,1220
70630.402513,3307,1528
70652.985802,3635,1837
70675.382571,3960,2145
70704.346719,4379,2541
70726.360479,4698,2843
70748.378206,5017,3145
70770.364715,5318,3434
70792.407528,5475,3601
70814.497713,5530,3679
70836.486952,5569,3708
70866.398657,5584,3711
70888.40192,5585,3708
70910.380677,5585,3708
70932.442579,5585,3708
70954.591448,5585,3708
70984.823584,5585,3708
71006.842749,5585,3708
71028.834727,5585,3708
71050.833305,5585,3708
71072.531126,5585,3708
71094.211119,5585,3708
71123.171544,5585,3708
71145.271805,5585,3708
71167.262928,5585,3708
71189.845514,5585,3708
71212.011702,5585,3708
71234.016189,5585,3708
71263.498301,5585,3708
71285.502609,5585,3708
71307.497246,5585,3708
71329.481481,5585,3708
71351.640205,5585,3708
71373.672284,5585,3708
71403.745972,5585,3708
71425.741263,5585,3708
71447.724204,5585,3708
71469.830875,5585,3708
71492.036082,5585,3708
71514.03604,5585,3708
71547.971325,5585,3708
71570.104857,5585,3708
71592.211307,5585,3708
71614.352338,5585,3708
71643.861177,5585,3708
71666.153551,5585,3708
71688.514055,5585,3708
71710.520063,5585,3708
71732.677391,5585,3708
71754.688268,5585,3708
71784.036239,5585,3708
71806.05224,5585,3708
71828.161806,5585,3708
71850.157038,5585,3708
71872.327945,5585,3708
71894.66231,5585,3708
71923.943828,5585,3708
71945.923011,5585,3708
71968.067944,5585,3708
71990.15665,5585,3708
72012.222789,5585,3708
72034.221863,5585,3708
72056.321797,5585,3708
72085.730281,5585,3708
72107.767016,5585,3708
72130.02486,5585,3708
72152.104789,5585,3708
72174.106455,5585,3708
72196.320332,5585,3708
72226.357604,5585,3708
72248.475786,5585,3708
72270.629077,5585,3708
72292.705134,5585,3708
72314.804805,5585,3708
72343.84429,5585,3708
72366.372229,5585,3708
72388.375739,5585,3708
72410.595831,5585,3708
72433.248962,5585,3708
72455.311427,5585,3708
72484.407974,5585,3708
72506.712407,5585,3708
72528.717189,5585,3708
72550.722651,5585,3708
72573.021165,5585,3708
72595.139214,5585,3708
72624.636839,5585,3708
72646.811044,5585,3708
72669.132034,5585,3708
72691.273313,5585,3708
72713.478298,5585,3708
72735.481271,5585,3708
72764.730747,5585,3708
72786.741477,5585,3708
72809.231006,5585,3708
72831.23953,5585,3708
72853.469603,5585,3708
72875.499129,5585,3708
72904.589941,5585,3708
72926.912423,5585,3708
72949.482041,5585,3708
72971.561387,5585,3708
72993.913896,5585,3708
73023.889254,5585,3708
73045.910992,5585,3708
73067.99431,5585,3708
73090.374667,5585,3708
73112.771659,5585,3708
73135.02269,5585,3708
73163.865955,5585,3708
73185.959153,5585,3708
73207.957077,5585,3708
73230.00915,5585,3708
73252.346917,5585,3708
73274.463546,5585,3708
73303.697156,5585,3708
73325.793936,5585,3708
73347.781915,5585,3708
73369.92214,5585,3708
73392.270755,5585,3708
73414.372377,5585,3708
73436.372942,5585,3708
73465.786213,5585,3708
73487.800961,5585,3708
73509.828626,5585,3708
73532.280886,5585,3708
73554.426684,5585,3708
73576.432427,5585,3708
73605.431084,5585,3708
73627.434531,5585,3708
73649.813022,5585,3708
73672.137713,5585,3708
73694.283362,5585,3708
73723.519642,5585,3708
73745.517834,5585,3708
73767.503392,5585,3708
73789.577725,5585,3708
73811.780768,5585,3708
73833.776142,5585,3708
73863.58472,5585,3708
73885.574539,5585,3708
73907.645963,5585,3708
73929.633318,5585,3708
73951.871317,5585,3708
73973.932444,5585,3708
74003.799299,5585,3708
74025.910022,5585,3708
74048.049198,5585,3708
74070.053395,5585,3708
74092.112832,5585,3708
74114.365171,5585,3708
74143.821796,5585,3708
74166.23811,5585,3708
74188.295933,5585,3708
74210.300075,5585,3708
74232.949018,5585,3708
74255.758044,5585,3708
74286.944643,5585,3708
74309.385099,5585,3708
74331.989742,5585,3708
74354.592749,5585,3708
74383.666774,5585,3708
74405.662886,5585,3708
74427.720839,5585,3708
74449.884077,5585,3708
74471.933556,5585,3708
74493.980232,5585,3708
74523.135293,5585,3708
74545.14503,5585,3708
74567.295653,5585,3708
74589.296316,5585,3708
74611.345764,5585,3708
74633.476997,5585,3708
74655.768073,5585,3708
74685.171499,5585,3708
74707.294294,5585,3708
74729.278303,5585,3708
74751.635162,5585,3708
74774.120544,5585,3708
74796.211857,5585,3708
74824.748332,5585,3708
74847.412742,5585,3708
74869.384959,5585,3708
74891.365539,5585,3708
74913.409038,5585,3708
74935.489823,5585,3708
74964.112802,5585,3708
74986.183788,5585,3708
75008.156484,5585,3708
75030.123808,5585,3708
75052.854364,5585,3708
75074.850173,5585,3708
75103.400291,5585,3708
75125.488119,5585,3708
75147.476431,5585,3708
75169.460848,5585,3708
75191.550191,5585,3708
75213.323384,5585,3708
75234.928232,5585,3708
75264.08864,5585,3708
75285.674409,5585,3708
75307.336659,5585,3708
75328.993749,5585,3708
75350.647419,5585,3708
75372.54522,5585,3708
75394.216379,5583,3701
75415.880058,5454,3562
75445.013267,5183,3285
75466.697877,4944,3032
75488.360429,4679,2767
75510.090837,4401,2491
75531.830736,4107,2206
75553.510865,3809,1912
75575.194524,3508,1613
75603.813727,3108,1213
75625.599224,2796,904
75647.580782,2482,591
75669.247402,2171,281
75690.956345,1856,-28
75713.217557,1537,-348
75734.88674,1222,-659
75763.538806,810,-1072
75785.202763,493,-1383
75806.927422,182,-1694
75828.684735,-133,-2007
75850.420622,-445,-2318
75872.141158,-758,-2631
75893.764294,-1070,-2942
75915.380543,-1381,-3256
75944.584971,-1803,-3676
75966.258977,-2114,-3987
75988.147867,-2430,-4302
76009.801046,-2741,-4613
76031.605683,-3054,-4929
76053.748792,-3376,-5249
76076.185313,-3697,-5574
76105.273266,-4118,-5992
76127.412024,-4436,-6311
76149.551687,-4755,-6631
76171.616518,-5073,-6949
76193.627906,-5391,-7268
76215.319158,-5706,-7581
76242.688781,-6102,-7976
76264.338251,-6415,-8289
76286.039675,-6728,-8603
76308.159994,-7046,-8924
76330.283918,-7362,-9245
76352.938294,-7687,-9572
76375.028636,-8009,-9891
76397.025599,-8324,-10208
76425.391932,-8734,-10617
76447.487191,-9049,-10935
76469.495433,-9364,-11255
76491.675571,-9684,-11572
76513.764014,-10000,-11889
76535.749497,-10320,-12204
76729.750949,-13101,-15003
76752.610232,-13429,-15335
76774.859496,-13751,-15655
76796.667553,-14062,-15968
76818.43711,-14378,-16282
76840.157003,-14687,-16595
76861.922783,-15000,-16908
76883.554979,-15308,-17220
76905.178736,-15617,-17524
76926.841624,-15840,-17709
76948.567883,-15944,-17795
76970.139203,-15983,-17830
76992.422067,-16007,-17837
77014.085796,-16014,-17835
77036.21889,-16014,-17834
77058.079189,-16015,-17834
77079.763521,-16015,-17834
77101.524676,-16015,-17834
77123.299973,-16015,-17834
77144.898088,-16015,-17834
77166.561314,-16015,-17834
77188.182331,-16015,-17834
77209.91027,-16015,-17834
77231.667268,-16015,-17834
77253.346166,-16015,-17834
77274.996203,-16015,-17834
77296.639787,-16015,-17834
77318.742192,-16015,-17834
77340.318776,-16015,-17834
77363.981673,-16015,-17834
77386.376654,-16015,-17834
77408.388596,-16034,-17855
77430.068073,-16038,-17857
77451.829195,-16038,-17855
77473.587937,-16038,-17855
77495.242989,-16038,-17855
77516.884511,-16038,-17855
77538.54134,-16038,-17855
77560.353027,-16038,-17855
77582.056412,-16038,-17855
77603.781257,-16038,-17855
77625.782195,-16038,-17855
77647.768981,-16038,-17855
77669.815945,-16038,-17855
77691.522653,-16038,-17855
77713.211106,-16038,-17855
77734.878219,-16038,-17855
77756.586855,-16038,-17855
77778.572194,-16038,-17855
77800.559445,-16038,-17855
77822.767596,-16038,-17855
77844.763066,-16038,-17855
77866.741361,-16038,-17855
77888.71578,-16038,-17855
77910.684728,-16038,-17855
77932.725904,-16038,-17855
77954.686446,-16038,-17855
77976.61065,-16038,-17855
77998.259847,-16038,-17855
78019.924888,-16038,-17855
78041.642471,-16038,-17855
78063.301139,-16038,-17855
78084.938846,-16038,-17855
78106.941118,-16038,-17855
78128.917432,-16038,-17855
78150.898811,-16038,-17855
78172.954651,-16038,-17855
78194.940772,-16038,-17855
78216.971422,-16038,-17855
78239.023268,-16038,-17855
78261.033493,-16038,-17855
78283.070183,-16038,-17855
78305.088933,-16038,-17855
78327.29911,-16038,-17855
78349.288417,-16038,-17855
78371.279339,-16038,-17855
78393.417167,-16038,-17855
78415.417047,-16038,-17855
78437.397608,-16038,-17855
78459.461835,-16038,-17855
78481.515223,-16038,-17855
78503.510261,-16038,-17855
78525.492617,-16038,-17855
78547.670846,-16038,-17855
78569.646234,-16038,-17855
78591.711215,-16038,-17855
78613.808721,-16038,-17855
78635.803414,-16038,-17855
78657.787235,-16038,-17855
78679.914491,-16038,-17855
78701.975789,-16038,-17855
78723.988617,-16038,-17855
78746.135757,-16038,-17855
78768.186123,-16038,-17855
78790.151896,-16038,-17855
78812.199878,-16038,-17855
78834.269133,-16038,-17855
78856.258697,-16038,-17855
78878.235451,-16038,-17855
78900.330795,-16038,-17855
78922.535533,-16038,-17855
78944.542889,-16038,-17855
78966.641675,-16038,-17855
78988.732635,-16038,-17855
79010.727233,-16038,-17855
79032.821909,-16038,-17855
79055.21772,-16038,-17855
79077.200878,-16038,-17855
79099.230629,-16038,-17855
79121.29866,-16038,-17855
79143.379189,-16038,-17855
79165.357533,-16038,-17855
79187.347415,-16038,-17855
79209.613869,-16038,-17855
79231.699088,-16038,-17855
79253.706678,-16038,-17855
79275.786379,-16038,-17855
79297.76965,-16038,-17855
79319.746992,-16038,-17855
79341.881833,-16038,-17855
79364.191625,-16038,-17855
79386.162438,-16038,-17855
79408.13646,-16038,-17855
79430.332423,-16038,-17855
79452.385825,-16038,-17855
79474.413992,-16038,-17855
79496.490619,-16038,-17855
79518.562403,-16038,-17855
79540.585239,-16038,-17855
79562.742964,-16038,-17855
79584.73663,-16038,-17855
79606.727201,-16038,-17855
79628.732173,-16038,-17855
79651.134145,-16038,-17855
79673.548485,-16038,-17855
79695.568156,-16038,-17855
79723.790881,-16038,-17855
79745.826041,-16038,-17855
79767.845414,-16038,-17855
79789.968495,-16038,-17855
79812.312945,-16038,-17855
79834.325755,-16038,-17855
79856.587208,-16038,-17855
79885.067387,-16038,-17855
79911.529831,-16038,-17855
79940.463477,-16038,-17855
79964.844859,-16038,-17855
79987.533381,-16038,-17855
80009.997145,-16038,-17855
80032.197648,-16038,-17855
80054.546442,-16038,-17855
80083.638904,-16038,-17855
80105.65728,-16038,-17855
80127.651514,-16038,-17855
80150.088833,-16038,-17855
80172.175876,-16038,-17855
80194.351414,-16038,-17855
80217.175651,-16038,-17855
80245.290012,-16038,-17855
80267.312269,-16038,-17855
80289.413252,-16038,-17855
80311.475173,-16038,-17855
80333.486756,-16038,-17855
80356.210064,-16038,-17855
80385.217554,-16038,-17855
80407.217924,-16038,-17855
80429.539314,-16038,-17855
80451.607199,-16038,-17855
80473.633056,-16038,-17855
80495.891028,-16038,-17855
80525.592704,-16038,-17855
80547.712227,-16038,-17855
80569.735871,-16038,-17855
80591.79516,-16038,-17855
80613.830926,-16038,-17855
80636.084926,-16038,-17855
80665.130481,-16038,-17855
80687.592447,-16038,-17855
80709.608289,-16038,-17855
80731.675006,-16038,-17855
80753.698571,-16038,-17855
80783.013378,-16038,-17855
80805.015379,-16038,-17855
80827.08985,-16038,-17855
80849.084855,-16038,-17855
80871.0985,-16038,-17855
80893.586748,-16038,-17855
80915.673595,-16038,-17855
80945.980966,-16038,-17855
80967.988738,-16038,-17855
80989.993638,-16038,-17855
81012.155812,-16038,-17855
81034.150949,-16038,-17855
81063.883102,-16038,-17855
81085.894571,-16038,-17855
81107.886638,-16038,-17855
81129.898238,-16038,-17855
81152.094577,-16038,-17855
81174.106913,-16038,-17855
81203.74697,-16038,-17855
81226.726342,-16038,-17855
81248.777179,-16038,-17855
81270.991079,-16038,-17855
81293.007968,-16038,-17855
81315.012565,-16038,-17855
81344.313667,-16038,-17855
